t,ns,marker_id,track_id,boresight_deg,angle_in_frame_deg,gimbal_yaw_deg,corrected_yaw_deg,yaw_correction_valid,yaw_sigma_deg,angle_error_deg,miss_distance_m,range_m
1786962137.298,,0,,,,-0.700,-5.308,True,0.412,-113.087,376.39,409.15
1786962137.373,,0,,,,-0.790,-5.424,True,0.411,-113.149,376.23,409.18
1786962137.448,,0,,,,-0.920,-5.591,True,0.409,-113.070,376.46,409.19
1786962137.523,,0,,,,-0.930,-5.604,True,0.408,-113.046,376.54,409.19
1786962137.598,,0,,,,-0.910,-5.579,True,0.409,-113.047,376.54,409.20
1786962137.723,,0,,,,-0.790,-5.424,True,0.411,-113.123,376.34,409.21
1786962137.798,,0,,,,-0.700,-5.308,True,0.412,-113.219,376.08,409.22
1786962137.873,,0,,,,-0.620,-5.205,True,0.413,-113.252,375.98,409.22
1786962137.948,,0,,,,-0.560,-5.128,True,0.414,-113.318,375.81,409.24
1786962138.023,,0,,,,-0.520,-5.077,True,0.415,-113.507,375.28,409.24
1786962138.073,,0,,,,-0.510,-5.064,True,0.415,-113.576,375.08,409.24
1786962138.198,,0,,,,-0.610,-5.193,True,0.413,-113.994,373.91,409.27
1786962138.248,,0,,,,-0.790,-5.424,True,0.411,-113.997,373.90,409.27
1786962138.398,,0,,,,-0.990,-5.682,True,0.407,-114.202,373.33,409.30
1786962138.473,,0,,,,-1.050,-5.759,True,0.407,-114.189,373.37,409.30
1786962138.548,,0,,,,-1.080,-5.797,True,0.406,-114.275,373.13,409.32
1786962138.598,,0,,,,-1.090,-5.810,True,0.406,-114.287,373.09,409.32
1786962138.698,,0,,,,-1.090,-5.810,True,0.406,-114.323,373.00,409.33
1786962138.773,,0,,,,-1.030,-5.733,True,0.407,-114.377,372.84,409.33
1786962138.873,,0,,,,-0.930,-5.604,True,0.408,-114.358,372.91,409.34
1786962138.948,,0,,,,-0.870,-5.527,True,0.409,-114.348,372.95,409.36
1786962139.023,,0,,,,-0.820,-5.463,True,0.410,-114.366,372.90,409.36
1786962139.098,,0,,,,-0.830,-5.476,True,0.410,-114.394,372.82,409.37
1786962139.173,,0,,,,-0.930,-5.604,True,0.408,-114.377,372.88,409.37
1786962139.223,,0,,,,-1.000,-5.694,True,0.407,-114.480,372.58,409.38
1786962139.323,,0,,,,-1.340,-6.129,True,0.402,-114.532,372.44,409.39
1786962139.423,,0,,,,-1.540,-6.333,True,0.409,-114.594,372.26,409.40
1786962139.498,,0,,,,-1.590,-6.384,True,0.410,-114.768,371.76,409.42
1786962139.573,,0,,,,-1.550,-6.343,True,0.409,-114.882,371.42,409.43
1786962139.623,,0,,,,-1.440,-6.231,True,0.406,-114.905,371.36,409.43
1786962139.723,,0,,,,-1.110,-5.836,True,0.406,-115.109,370.75,409.44
1786962139.823,,0,,,,-0.790,-5.424,True,0.411,-115.374,369.95,409.45
1786962139.873,,0,,,,-0.590,-5.167,True,0.414,-115.408,369.85,409.45
1786962139.973,,0,,,,-0.430,-4.961,True,0.416,-115.538,369.46,409.47
1786962140.048,,0,,,,-0.400,-4.922,True,0.417,-115.660,369.09,409.47
1786962140.148,,0,,,,-0.490,-5.038,True,0.415,-115.533,369.50,409.49
1786962140.223,,0,,,,-0.680,-5.283,True,0.412,-115.501,369.60,409.49
1786962140.323,,0,,,,-1.010,-5.707,True,0.407,-115.519,369.55,409.50
1786962140.373,,0,,,,-1.180,-5.926,True,0.404,-115.458,369.75,409.51
1786962140.448,,0,,,,-1.300,-6.080,True,0.403,-115.509,369.59,409.52
1786962140.498,,0,,,,-1.440,-6.231,True,0.406,-115.542,369.50,409.53
1786962140.573,,0,,,,-1.490,-6.282,True,0.407,-115.608,369.31,409.53
1786962140.648,,0,,,,-1.450,-6.241,True,0.406,-115.726,368.94,409.54
1786962140.748,,0,,,,-1.310,-6.093,True,0.402,-115.768,368.82,409.55
1786962140.798,,0,,,,-1.090,-5.810,True,0.406,-115.912,368.38,409.55
1786962140.898,,0,,,,-0.800,-5.437,True,0.410,-116.100,367.80,409.56
1786962140.998,,0,,,,-0.580,-5.154,True,0.414,-116.155,367.63,409.57
1786962141.073,,0,,,,-0.570,-5.141,True,0.414,-116.122,367.74,409.57
1786962141.148,,0,,,,-0.600,-5.180,True,0.414,-116.253,367.34,409.59
1786962141.223,,0,,,,-0.670,-5.270,True,0.412,-116.358,367.01,409.59
1786962141.273,,0,,,,-0.730,-5.347,True,0.412,-116.267,367.30,409.60
1786962141.348,,0,,,,-0.840,-5.489,True,0.410,-116.288,367.24,409.60
1786962141.423,,0,,,,-0.930,-5.604,True,0.408,-116.286,367.26,409.61
1786962141.523,,0,,,,-0.900,-5.566,True,0.409,-116.320,367.16,409.62
1786962141.573,,0,,,,-0.810,-5.450,True,0.410,-116.394,366.93,409.63
1786962141.648,,0,,,,-0.670,-5.270,True,0.412,-116.404,366.90,409.63
1786962141.723,,0,,,,-0.490,-5.038,True,0.415,-116.641,366.15,409.64
1786962141.823,,0,,,,-0.300,-4.794,True,0.418,-116.891,365.35,409.65
1786962141.923,,0,,,,-0.190,-4.652,True,0.420,-117.119,364.62,409.66
1786962141.998,,0,,,,-0.130,-4.575,True,0.421,-117.221,364.30,409.67
1786962142.098,,0,,,,-0.110,-4.549,True,0.421,-117.302,364.03,409.67
1786962142.198,,0,,,,-0.300,-4.794,True,0.418,-117.377,363.80,409.68
1786962142.273,,0,,,,-0.520,-5.077,True,0.415,-117.352,363.89,409.69
1786962142.347,,0,,,,-0.820,-5.463,True,0.410,-117.277,364.14,409.70
1786962142.447,,0,,,,-1.030,-5.733,True,0.407,-117.335,363.95,409.70
1786962142.548,,0,,,,-1.120,-5.849,True,0.405,-117.212,364.37,409.72
1786962142.622,,0,,,,-1.100,-5.823,True,0.406,-117.233,364.30,409.72
1786962142.697,,0,,,,-0.920,-5.591,True,0.409,-117.367,363.87,409.73
1786962142.797,,0,,,,-0.750,-5.373,True,0.411,-117.586,363.15,409.74
1786962142.872,,0,,,,-0.580,-5.154,True,0.414,-117.726,362.69,409.74
1786962142.947,,0,,,,-0.500,-5.051,True,0.415,-117.964,361.91,409.75
1786962143.022,,0,,,,-0.450,-4.987,True,0.416,-118.137,361.33,409.75
1786962143.072,,0,,,,-0.440,-4.974,True,0.416,-118.219,361.05,409.75
1786962143.148,,0,,,,-0.480,-5.025,True,0.416,-118.376,360.53,409.77
1786962143.247,,0,,,,-0.540,-5.103,True,0.415,-118.453,360.27,409.77
1786962143.372,,0,,,,-0.620,-5.205,True,0.413,-118.556,359.93,409.78
1786962143.422,,0,,,,-0.640,-5.231,True,0.413,-118.617,359.73,409.79
1786962143.497,,0,,,,-0.620,-5.205,True,0.413,-118.725,359.37,409.80
1786962143.597,,0,,,,-0.530,-5.090,True,0.415,-118.872,358.86,409.80
1786962143.672,,0,,,,-0.470,-5.012,True,0.416,-118.940,358.63,409.80
1786962143.722,,0,,,,-0.410,-4.935,True,0.417,-119.042,358.28,409.81
1786962143.772,,0,,,,-0.340,-4.845,True,0.418,-119.165,357.86,409.82
1786962143.873,,0,,,,-0.290,-4.781,True,0.419,-119.224,357.66,409.82
1786962143.972,,0,,,,-0.270,-4.755,True,0.419,-119.407,357.02,409.82
1786962144.022,,0,,,,-0.360,-4.871,True,0.417,-119.850,355.46,409.83
1786962144.097,,0,,,,-0.400,-4.922,True,0.417,-119.675,356.09,409.84
1786962144.172,,0,,,,-0.470,-5.012,True,0.416,-119.675,356.09,409.85
1786962144.247,,0,,,,-0.550,-5.115,True,0.414,-120.203,354.21,409.85
1786962144.347,,0,,,,-0.580,-5.154,True,0.414,-120.427,353.42,409.87
1786962144.422,,0,,,,-0.630,-5.218,True,0.413,-120.582,352.85,409.87
1786962144.497,,0,,,,-0.700,-5.308,True,0.412,-120.766,352.19,409.88
1786962144.597,,0,,,,-0.820,-5.463,True,0.410,-120.818,352.01,409.89
1786962144.647,,0,,,,-0.900,-5.566,True,0.409,-120.840,351.93,409.89
1786962144.747,,0,,,,-0.960,-5.643,True,0.408,-120.926,351.63,409.90
1786962144.822,,0,,,,-0.990,-5.682,True,0.407,-120.934,351.60,409.90
1786962144.897,,0,,,,-0.990,-5.682,True,0.407,-120.969,351.48,409.91
1786962144.972,,0,,,,-0.910,-5.579,True,0.409,-121.087,351.04,409.91
1786962145.097,,0,,,,-0.800,-5.437,True,0.410,-121.148,350.81,409.91
1786962145.172,,0,,,,-0.770,-5.398,True,0.411,-121.212,350.58,409.91
1786962145.222,,0,,,,-0.770,-5.398,True,0.411,-121.309,350.23,409.92
1786962145.322,,0,,,,-0.760,-5.386,True,0.411,-121.406,349.87,409.93
1786962145.422,,0,,,,-0.780,-5.411,True,0.411,-121.544,349.36,409.94
