t,ns,marker_id,track_id,boresight_deg,angle_in_frame_deg,gimbal_yaw_deg,corrected_yaw_deg,yaw_correction_valid,yaw_sigma_deg,angle_error_deg,miss_distance_m,range_m
1786962033.752,,0,,,,0.040,-4.356,True,0.424,-128.696,315.91,404.77
1786962033.802,,0,,,,0.200,-4.150,True,0.426,-128.763,315.62,404.77
1786962033.877,,0,,,,0.440,-3.842,True,0.430,-128.835,315.30,404.78
1786962033.952,,0,,,,0.560,-3.687,True,0.432,-128.869,315.15,404.78
1786962034.027,,0,,,,0.570,-3.674,True,0.433,-128.983,314.65,404.78
1786962034.077,,0,,,,0.570,-3.674,True,0.433,-128.836,315.30,404.78
1786962034.152,,0,,,,0.470,-3.803,True,0.431,-128.882,315.10,404.79
1786962034.227,,0,,,,0.380,-3.919,True,0.429,-129.053,314.35,404.79
1786962034.376,,0,,,,0.250,-4.086,True,0.427,-129.175,313.81,404.80
1786962034.451,,0,,,,0.200,-4.150,True,0.426,-129.155,313.90,404.81
1786962034.527,,0,,,,0.170,-4.189,True,0.426,-129.087,314.21,404.81
1786962034.601,,0,,,,0.150,-4.215,True,0.426,-129.009,314.56,404.81
1786962034.701,,0,,,,0.180,-4.176,True,0.426,-128.909,315.00,404.82
1786962034.751,,0,,,,0.260,-4.073,True,0.427,-128.935,314.89,404.82
1786962034.827,,0,,,,0.330,-3.983,True,0.429,-128.865,315.20,404.82
1786962034.877,,0,,,,0.400,-3.893,True,0.430,-128.917,314.98,404.82
1786962034.951,,0,,,,0.480,-3.790,True,0.431,-128.952,314.82,404.83
1786962035.027,,0,,,,0.470,-3.803,True,0.431,-128.900,315.06,404.83
1786962035.101,,0,,,,0.410,-3.880,True,0.430,-128.870,315.20,404.84
1786962035.176,,0,,,,0.250,-4.086,True,0.427,-128.839,315.34,404.84
1786962035.301,,0,,,,0.020,-4.382,True,0.424,-128.731,315.82,404.85
1786962035.426,,0,,,,0.000,-4.408,True,0.423,-128.615,316.33,404.85
1786962035.501,,0,,,,0.080,-4.305,True,0.425,-128.462,317.01,404.85
1786962035.576,,0,,,,0.290,-4.035,True,0.428,-128.506,316.81,404.85
1786962035.651,,0,,,,0.530,-3.726,True,0.432,-128.366,317.43,404.85
1786962035.726,,0,,,,0.760,-3.430,True,0.436,-128.347,317.51,404.85
1786962035.801,,0,,,,0.810,-3.365,True,0.437,-128.523,316.75,404.86
1786962035.852,,0,,,,0.790,-3.391,True,0.436,-128.485,316.92,404.86
1786962035.952,,0,,,,0.670,-3.546,True,0.434,-128.615,316.35,404.87
1786962036.001,,0,,,,0.520,-3.739,True,0.432,-128.693,316.01,404.88
1786962036.051,,0,,,,0.340,-3.970,True,0.429,-128.672,316.10,404.88
1786962036.151,,0,,,,0.200,-4.150,True,0.426,-128.656,316.18,404.88
1786962036.251,,0,,,,0.190,-4.163,True,0.426,-128.537,316.71,404.89
1786962036.351,,0,,,,0.310,-4.009,True,0.428,-128.469,317.01,404.89
1786962036.426,,0,,,,0.520,-3.739,True,0.432,-128.431,317.18,404.89
1786962036.526,,0,,,,0.750,-3.443,True,0.436,-128.429,317.19,404.90
1786962036.601,,0,,,,0.870,-3.288,True,0.438,-128.351,317.53,404.90
1786962036.651,,0,,,,0.960,-3.172,True,0.439,-128.429,317.19,404.90
1786962036.751,,0,,,,0.960,-3.172,True,0.439,-128.531,316.74,404.90
1786962036.826,,0,,,,0.750,-3.443,True,0.436,-128.489,316.93,404.91
1786962036.901,,0,,,,0.580,-3.661,True,0.433,-128.486,316.95,404.91
1786962036.976,,0,,,,0.420,-3.867,True,0.430,-128.503,316.88,404.92
1786962037.051,,0,,,,0.170,-4.189,True,0.426,-128.378,317.43,404.92
1786962037.126,,0,,,,0.060,-4.331,True,0.424,-128.318,317.70,404.93
1786962037.201,,0,,,,0.030,-4.369,True,0.424,-128.223,318.11,404.93
1786962037.251,,0,,,,0.050,-4.343,True,0.424,-128.197,318.23,404.93
1786962037.376,,0,,,,0.310,-4.009,True,0.428,-128.062,318.82,404.93
1786962037.476,,0,,,,0.510,-3.752,True,0.432,-128.005,319.07,404.93
1786962037.551,,0,,,,0.750,-3.443,True,0.436,-128.051,318.87,404.94
1786962037.651,,0,,,,0.810,-3.365,True,0.437,-128.108,318.63,404.94
1786962037.726,,0,,,,0.780,-3.404,True,0.436,-128.163,318.39,404.94
1786962037.776,,0,,,,0.690,-3.520,True,0.435,-128.121,318.58,404.95
1786962037.851,,0,,,,0.490,-3.777,True,0.431,-128.157,318.42,404.95
1786962037.926,,0,,,,0.350,-3.957,True,0.429,-128.208,318.20,404.95
1786962038.001,,0,,,,0.170,-4.189,True,0.426,-128.206,318.21,404.96
1786962038.076,,0,,,,0.090,-4.292,True,0.425,-128.220,318.15,404.96
1786962038.151,,0,,,,0.110,-4.266,True,0.425,-128.144,318.49,404.97
1786962038.226,,0,,,,0.210,-4.138,True,0.427,-128.012,319.07,404.97
1786962038.276,,0,,,,0.300,-4.022,True,0.428,-128.023,319.02,404.97
1786962038.326,,0,,,,0.390,-3.906,True,0.430,-127.971,319.25,404.97
1786962038.376,,0,,,,0.510,-3.752,True,0.432,-127.971,319.25,404.97
1786962038.451,,0,,,,0.600,-3.636,True,0.433,-127.945,319.36,404.98
1786962038.551,,0,,,,0.730,-3.468,True,0.435,-127.963,319.29,404.98
1786962038.626,,0,,,,0.800,-3.378,True,0.436,-128.004,319.12,404.99
1786962038.726,,0,,,,0.780,-3.404,True,0.436,-128.060,318.88,404.99
1786962038.801,,0,,,,0.670,-3.546,True,0.434,-128.097,318.72,405.00
1786962038.876,,0,,,,0.570,-3.674,True,0.433,-128.025,319.04,405.00
1786962038.951,,0,,,,0.440,-3.842,True,0.430,-127.915,319.52,405.01
1786962039.026,,0,,,,0.360,-3.945,True,0.429,-127.807,319.99,405.00
1786962039.076,,0,,,,0.300,-4.022,True,0.428,-127.737,320.29,405.00
1786962039.151,,0,,,,0.270,-4.060,True,0.428,-127.560,321.05,405.01
1786962039.251,,0,,,,0.370,-3.932,True,0.429,-127.430,321.61,405.00
1786962039.376,,0,,,,0.460,-3.816,True,0.431,-127.375,321.86,405.01
1786962039.451,,0,,,,0.540,-3.713,True,0.432,-127.393,321.78,405.01
1786962039.576,,0,,,,0.600,-3.636,True,0.433,-127.378,321.85,405.02
1786962039.701,,0,,,,0.540,-3.713,True,0.432,-127.456,321.52,405.03
1786962039.776,,0,,,,0.520,-3.739,True,0.432,-127.430,321.64,405.04
1786962039.851,,0,,,,0.560,-3.687,True,0.432,-127.374,321.88,405.04
1786962039.901,,0,,,,0.570,-3.674,True,0.433,-127.300,322.20,405.04
1786962039.976,,0,,,,0.620,-3.610,True,0.433,-127.241,322.45,405.04
1786962040.051,,0,,,,0.780,-3.404,True,0.436,-127.116,322.98,405.04
1786962040.151,,0,,,,0.940,-3.198,True,0.439,-127.009,323.44,405.04
1786962040.251,,0,,,,1.120,-2.967,True,0.442,-126.988,323.53,405.04
1786962040.351,,0,,,,1.210,-2.851,True,0.443,-126.824,324.23,405.05
1786962040.451,,0,,,,1.250,-2.799,True,0.444,-126.769,324.47,405.05
1786962043.526,,0,,,,0.500,-3.764,True,0.431,-124.072,335.58,405.12
1786962043.726,,0,,,,0.810,-3.365,True,0.437,-124.160,335.23,405.13
1786962043.851,,0,,,,0.720,-3.481,True,0.435,-124.229,334.96,405.13
1786962043.951,,0,,,,0.600,-3.636,True,0.433,-124.280,334.77,405.15
1786962044.001,,0,,,,0.440,-3.842,True,0.430,-124.277,334.79,405.15
1786962044.101,,0,,,,0.230,-4.112,True,0.427,-124.220,335.02,405.15
1786962044.151,,0,,,,0.090,-4.292,True,0.425,-124.158,335.26,405.16
1786962044.251,,0,,,,0.000,-4.408,True,0.423,-123.989,335.93,405.15
1786962044.326,,0,,,,0.010,-4.395,True,0.423,-123.854,336.47,405.16
1786962044.426,,0,,,,0.170,-4.189,True,0.426,-123.748,336.88,405.15
1786962044.501,,0,,,,0.330,-3.983,True,0.429,-123.726,336.97,405.16
1786962044.576,,0,,,,0.490,-3.777,True,0.431,-123.710,337.04,405.16
1786962044.651,,0,,,,0.500,-3.764,True,0.431,-123.810,336.65,405.16
1786962044.751,,0,,,,0.400,-3.893,True,0.430,-123.826,336.59,405.17
1786962044.826,,0,,,,0.230,-4.112,True,0.427,-123.777,336.78,405.17
1786962044.951,,0,,,,-0.010,-4.421,True,0.423,-123.713,337.04,405.17
1786962045.026,,0,,,,-0.240,-4.717,True,0.419,-123.556,337.65,405.17
1786962045.101,,0,,,,-0.370,-4.884,True,0.417,-123.379,338.34,405.18
1786962045.151,,0,,,,-0.440,-4.974,True,0.416,-123.305,338.63,405.18
1786962045.226,,0,,,,-0.510,-5.064,True,0.415,-123.161,339.19,405.18
1786962045.301,,0,,,,-0.470,-5.012,True,0.416,-123.137,339.28,405.17
1786962045.376,,0,,,,-0.420,-4.948,True,0.416,-123.063,339.57,405.18
1786962045.451,,0,,,,-0.250,-4.729,True,0.419,-123.041,339.65,405.17
1786962045.526,,0,,,,-0.210,-4.678,True,0.420,-122.986,339.86,405.18
1786962045.601,,0,,,,-0.070,-4.498,True,0.422,-122.964,339.95,405.18
1786962045.676,,0,,,,-0.060,-4.485,True,0.422,-122.924,340.10,405.18
1786962045.751,,0,,,,-0.050,-4.472,True,0.422,-123.048,339.63,405.19
1786962045.851,,0,,,,-0.080,-4.511,True,0.422,-123.103,339.42,405.18
1786962045.926,,0,,,,-0.160,-4.614,True,0.421,-123.086,339.49,405.19
1786962046.001,,0,,,,-0.180,-4.639,True,0.420,-123.005,339.81,405.19
1786962046.101,,0,,,,-0.210,-4.678,True,0.420,-123.021,339.75,405.20
1786962046.176,,0,,,,-0.210,-4.678,True,0.420,-123.026,339.73,405.20
1786962046.251,,0,,,,-0.170,-4.626,True,0.420,-123.015,339.77,405.20
1786962046.351,,0,,,,-0.090,-4.524,True,0.422,-123.015,339.78,405.21
1786962046.451,,0,,,,0.040,-4.356,True,0.424,-122.934,340.09,405.20
1786962046.526,,0,,,,0.140,-4.228,True,0.426,-122.920,340.15,405.21
1786962046.601,,0,,,,0.120,-4.253,True,0.425,-122.899,340.22,405.21
1786962046.651,,0,,,,0.070,-4.318,True,0.424,-122.728,340.88,405.20
1786962046.751,,0,,,,0.010,-4.395,True,0.423,-122.598,341.38,405.21
1786962046.826,,0,,,,-0.180,-4.639,True,0.420,-122.638,341.22,405.20
1786962046.876,,0,,,,-0.270,-4.755,True,0.419,-122.473,341.85,405.20
1786962046.976,,0,,,,-0.440,-4.974,True,0.416,-122.313,342.46,405.21
1786962047.051,,0,,,,-0.630,-5.218,True,0.413,-122.231,342.76,405.21
1786962047.101,,0,,,,-0.630,-5.218,True,0.413,-122.143,343.10,405.21
1786962047.201,,0,,,,-0.620,-5.205,True,0.413,-122.127,343.16,405.21
1786962047.276,,0,,,,-0.530,-5.090,True,0.415,-121.986,343.69,405.21
1786962047.376,,0,,,,-0.420,-4.948,True,0.416,-121.877,344.11,405.22
1786962047.451,,0,,,,-0.250,-4.729,True,0.419,-121.851,344.20,405.21
1786962047.526,,0,,,,-0.120,-4.562,True,0.421,-121.967,343.77,405.22
1786962047.651,,0,,,,0.020,-4.382,True,0.424,-121.987,343.69,405.21
1786962047.751,,0,,,,0.070,-4.318,True,0.424,-121.920,343.95,405.22
1786962047.801,,0,,,,0.060,-4.331,True,0.424,-121.860,344.17,405.22
1786962047.876,,0,,,,0.040,-4.356,True,0.424,-121.643,344.97,405.21
1786962047.951,,0,,,,-0.020,-4.433,True,0.423,-121.591,345.17,405.22
1786962048.051,,0,,,,-0.010,-4.421,True,0.423,-121.510,345.47,405.22
1786962048.126,,0,,,,0.000,-4.408,True,0.423,-121.444,345.71,405.22
1786962048.176,,0,,,,0.060,-4.331,True,0.424,-121.346,346.08,405.23
1786962048.251,,0,,,,0.170,-4.189,True,0.426,-121.163,346.75,405.22
1786962048.301,,0,,,,0.270,-4.060,True,0.428,-121.049,347.16,405.22
1786962048.426,,0,,,,0.520,-3.739,True,0.432,-120.818,348.00,405.22
1786962048.501,,0,,,,0.540,-3.713,True,0.432,-120.797,348.08,405.22
1786962048.626,,0,,,,0.430,-3.854,True,0.430,-120.703,348.42,405.22
1786962048.676,,0,,,,0.350,-3.957,True,0.429,-120.594,348.81,405.22
1786962048.751,,0,,,,0.220,-4.125,True,0.427,-120.520,349.08,405.22
1786962048.826,,0,,,,0.120,-4.253,True,0.425,-120.416,349.45,405.22
1786962048.876,,0,,,,0.040,-4.356,True,0.424,-120.324,349.78,405.22
1786962049.026,,0,,,,0.140,-4.228,True,0.426,-119.986,350.98,405.22
1786962049.126,,0,,,,0.270,-4.060,True,0.428,-119.732,351.87,405.22
1786962049.201,,0,,,,0.300,-4.022,True,0.428,-119.627,352.24,405.21
1786962049.301,,0,,,,0.400,-3.893,True,0.430,-119.492,352.71,405.21
1786962049.376,,0,,,,0.420,-3.867,True,0.430,-119.399,353.03,405.22
1786962049.476,,0,,,,0.430,-3.854,True,0.430,-119.391,353.06,405.21
1786962049.526,,0,,,,0.490,-3.777,True,0.431,-119.310,353.34,405.22
1786962049.626,,0,,,,0.630,-3.597,True,0.434,-119.261,353.51,405.21
1786962049.726,,0,,,,0.810,-3.365,True,0.437,-119.171,353.83,405.22
1786962049.826,,0,,,,1.010,-3.108,True,0.440,-119.038,354.28,405.22
1786962049.901,,0,,,,1.070,-3.031,True,0.441,-118.906,354.74,405.22
1786962050.001,,0,,,,1.050,-3.057,True,0.441,-118.825,355.01,405.22
1786962050.076,,0,,,,0.980,-3.147,True,0.439,-118.677,355.52,405.22
1786962050.176,,0,,,,0.790,-3.391,True,0.436,-118.589,355.82,405.23
1786962050.251,,0,,,,0.670,-3.546,True,0.434,-118.455,356.27,405.22
1786962050.351,,0,,,,0.520,-3.739,True,0.432,-118.269,356.90,405.23
1786962050.401,,0,,,,0.450,-3.829,True,0.431,-118.119,357.40,405.23
1786962050.476,,0,,,,0.450,-3.829,True,0.431,-118.032,357.68,405.22
1786962050.551,,0,,,,0.460,-3.816,True,0.431,-117.824,358.38,405.23
1786962050.651,,0,,,,0.440,-3.842,True,0.430,-117.702,358.77,405.22
1786962050.751,,0,,,,0.310,-4.009,True,0.428,-117.573,359.20,405.22
1786962050.876,,0,,,,0.110,-4.266,True,0.425,-117.412,359.72,405.21
1786962051.001,,0,,,,0.060,-4.331,True,0.424,-117.245,360.26,405.22
1786962051.126,,0,,,,0.160,-4.202,True,0.426,-117.179,360.48,405.22
1786962051.226,,0,,,,0.290,-4.035,True,0.428,-117.023,360.98,405.22
1786962051.326,,0,,,,0.370,-3.932,True,0.429,-116.929,361.28,405.22
1786962051.401,,0,,,,0.390,-3.906,True,0.430,-116.732,361.91,405.22
1786962051.476,,0,,,,0.460,-3.816,True,0.431,-116.632,362.22,405.21
1786962051.626,,0,,,,0.570,-3.674,True,0.433,-116.450,362.79,405.21
1786962051.776,,0,,,,0.700,-3.507,True,0.435,-116.256,363.40,405.21
1786962051.851,,0,,,,0.720,-3.481,True,0.435,-116.131,363.79,405.20
1786962051.926,,0,,,,0.730,-3.468,True,0.435,-116.066,363.99,405.20
1786962052.176,,0,,,,0.390,-3.906,True,0.430,-115.870,364.59,405.20
1786962052.251,,0,,,,0.340,-3.970,True,0.429,-115.727,365.03,405.20
1786962052.326,,0,,,,0.340,-3.970,True,0.429,-114.895,367.55,405.20
1786962052.451,,0,,,,0.480,-3.790,True,0.431,-114.233,369.49,405.19
1786962052.526,,0,,,,0.600,-3.636,True,0.433,-113.814,370.70,405.19
1786962052.601,,0,,,,0.680,-3.533,True,0.434,-113.684,371.06,405.19
1786962052.676,,0,,,,0.670,-3.546,True,0.434,-113.412,371.83,405.19
1786962052.726,,0,,,,0.560,-3.687,True,0.432,-113.281,372.20,405.19
1786962052.851,,0,,,,0.360,-3.945,True,0.429,-113.207,372.40,405.19
1786962052.901,,0,,,,0.220,-4.125,True,0.427,-112.904,373.24,405.18
1786962052.976,,0,,,,0.060,-4.331,True,0.424,-112.706,373.78,405.18
1786962053.051,,0,,,,0.010,-4.395,True,0.423,-112.327,374.80,405.18
1786962053.126,,0,,,,0.050,-4.343,True,0.424,-112.042,375.56,405.17
1786962053.226,,0,,,,0.140,-4.228,True,0.426,-111.842,376.08,405.17
1786962053.301,,0,,,,0.280,-4.047,True,0.428,-111.711,376.42,405.16
1786962053.401,,0,,,,0.480,-3.790,True,0.431,-111.567,376.79,405.16
1786962053.501,,0,,,,0.670,-3.546,True,0.434,-111.462,377.07,405.16
1786962053.601,,0,,,,0.750,-3.443,True,0.436,-111.342,377.38,405.16
1786962053.701,,0,,,,0.730,-3.468,True,0.435,-111.239,377.65,405.16
1786962053.751,,0,,,,0.680,-3.533,True,0.434,-111.012,378.22,405.17
1786962053.826,,0,,,,0.630,-3.597,True,0.434,-110.617,379.21,405.16
1786962053.876,,0,,,,0.620,-3.610,True,0.433,-110.298,380.00,405.16
1786962053.951,,0,,,,0.590,-3.649,True,0.433,-110.051,380.60,405.16
1786962054.026,,0,,,,0.650,-3.571,True,0.434,-109.799,381.20,405.16
1786962054.076,,0,,,,0.680,-3.533,True,0.434,-109.693,381.45,405.15
1786962054.151,,0,,,,0.760,-3.430,True,0.436,-109.553,381.78,405.15
1786962054.226,,0,,,,0.760,-3.430,True,0.436,-109.282,382.41,405.14
1786962054.301,,0,,,,0.770,-3.417,True,0.436,-109.151,382.71,405.14
1786962054.376,,0,,,,0.790,-3.391,True,0.436,-108.917,383.25,405.14
1786962054.451,,0,,,,0.750,-3.443,True,0.436,-108.708,383.72,405.13
1786962054.551,,0,,,,0.720,-3.481,True,0.435,-108.424,384.36,405.13
1786962054.601,,0,,,,0.660,-3.558,True,0.434,-108.152,384.96,405.13
1786962054.701,,0,,,,0.590,-3.649,True,0.433,-108.066,385.15,405.13
1786962054.776,,0,,,,0.530,-3.726,True,0.432,-107.923,385.47,405.13
1786962054.876,,0,,,,0.450,-3.829,True,0.431,-107.689,385.97,405.12
1786962054.951,,0,,,,0.500,-3.764,True,0.431,-107.406,386.57,405.12
1786962055.051,,0,,,,0.590,-3.649,True,0.433,-107.184,387.03,405.11
1786962055.126,,0,,,,0.720,-3.481,True,0.435,-106.943,387.53,405.11
1786962055.226,,0,,,,0.840,-3.327,True,0.437,-106.723,387.97,405.10
1786962055.326,,0,,,,0.920,-3.224,True,0.438,-106.505,388.41,405.10
1786962055.426,,0,,,,0.980,-3.147,True,0.439,-106.229,388.96,405.10
1786962055.501,,0,,,,1.020,-3.095,True,0.440,-105.941,389.52,405.10
1786962055.601,,0,,,,0.950,-3.185,True,0.439,-105.652,390.07,405.09
1786962055.651,,0,,,,0.940,-3.198,True,0.439,-105.343,390.65,405.09
1786962055.726,,0,,,,0.860,-3.301,True,0.437,-105.138,391.04,405.09
1786962055.826,,0,,,,0.800,-3.378,True,0.436,-104.918,391.43,405.09
1786962055.926,,0,,,,0.780,-3.404,True,0.436,-104.680,391.86,405.09
1786962055.976,,0,,,,0.760,-3.430,True,0.436,-104.495,392.19,405.08
1786962056.076,,0,,,,0.800,-3.378,True,0.436,-104.382,392.39,405.08
1786962056.151,,0,,,,1.020,-3.095,True,0.440,-104.205,392.70,405.08
1786962056.226,,0,,,,1.130,-2.954,True,0.442,-104.087,392.90,405.08
1786962056.351,,0,,,,1.260,-2.786,True,0.444,-104.031,392.99,405.08
1786962056.401,,0,,,,1.230,-2.825,True,0.444,-103.899,393.21,405.07
1786962056.451,,0,,,,1.130,-2.954,True,0.442,-103.598,393.72,405.07
1786962056.551,,0,,,,0.830,-3.340,True,0.437,-103.268,394.26,405.07
1786962056.626,,0,,,,0.670,-3.546,True,0.434,-103.070,394.57,405.06
1786962056.726,,0,,,,0.460,-3.816,True,0.431,-102.637,395.25,405.06
1786962056.801,,0,,,,0.400,-3.893,True,0.430,-102.248,395.83,405.05
1786962056.876,,0,,,,0.410,-3.880,True,0.430,-102.082,396.08,405.05
1786962056.951,,0,,,,0.510,-3.752,True,0.432,-101.816,396.46,405.04
1786962057.051,,0,,,,0.630,-3.597,True,0.434,-101.627,396.73,405.04
1786962057.076,,0,,,,0.760,-3.430,True,0.436,-101.571,396.80,405.04
1786962057.176,,0,,,,0.970,-3.160,True,0.439,-101.464,396.95,405.03
1786962057.276,,0,,,,1.140,-2.941,True,0.442,-101.320,397.15,405.03
1786962057.351,,0,,,,1.220,-2.838,True,0.443,-101.273,397.22,405.03
1786962057.426,,0,,,,1.220,-2.838,True,0.443,-101.189,397.33,405.03
1786962057.526,,0,,,,1.180,-2.889,True,0.443,-101.038,397.54,405.03
1786962057.576,,0,,,,1.170,-2.902,True,0.443,-100.855,397.79,405.03
1786962057.651,,0,,,,1.150,-2.928,True,0.442,-100.660,398.04,405.03
1786962057.726,,0,,,,1.120,-2.967,True,0.442,-100.252,398.56,405.03
1786962057.801,,0,,,,1.130,-2.954,True,0.442,-100.089,398.76,405.02
1786962057.926,,0,,,,1.190,-2.877,True,0.443,-99.457,399.51,405.02
1786962057.976,,0,,,,1.210,-2.851,True,0.443,-99.432,399.54,405.02
1786962058.051,,0,,,,1.190,-2.877,True,0.443,-99.186,399.82,405.01
1786962058.126,,0,,,,1.120,-2.967,True,0.442,-99.069,399.95,405.01
1786962058.201,,0,,,,0.990,-3.134,True,0.440,-98.918,400.11,405.01
1786962058.251,,0,,,,0.840,-3.327,True,0.437,-98.755,400.28,405.00
1786962058.351,,0,,,,0.620,-3.610,True,0.433,-98.632,400.42,405.01
1786962058.451,,0,,,,0.380,-3.919,True,0.429,-98.050,401.01,405.00
1786962058.526,,0,,,,0.280,-4.047,True,0.428,-97.695,401.36,405.00
1786962058.626,,0,,,,0.280,-4.047,True,0.428,-97.625,401.42,405.00
1786962058.701,,0,,,,0.300,-4.022,True,0.428,-97.537,401.49,404.99
1786962058.776,,0,,,,0.340,-3.970,True,0.429,-97.414,401.61,404.99
1786962058.851,,0,,,,0.280,-4.047,True,0.428,-97.221,401.77,404.98
1786962058.926,,0,,,,0.320,-3.996,True,0.428,-97.030,401.94,404.98
1786962058.976,,0,,,,0.340,-3.970,True,0.429,-96.923,402.03,404.98
1786962059.051,,0,,,,0.390,-3.906,True,0.430,-96.737,402.18,404.98
1786962059.151,,0,,,,0.530,-3.726,True,0.432,-96.608,402.28,404.98
1786962059.226,,0,,,,0.670,-3.546,True,0.434,-96.484,402.38,404.97
1786962059.326,,0,,,,0.770,-3.417,True,0.436,-96.430,402.43,404.98
1786962059.401,,0,,,,0.830,-3.340,True,0.437,-96.312,402.52,404.98
1786962059.526,,0,,,,0.660,-3.558,True,0.434,-96.222,402.59,404.98
1786962059.601,,0,,,,0.480,-3.790,True,0.431,-96.188,402.62,404.98
1786962059.676,,0,,,,0.400,-3.893,True,0.430,-95.817,402.89,404.97
1786962059.751,,0,,,,0.380,-3.919,True,0.429,-95.577,403.05,404.97
1786962059.851,,0,,,,0.550,-3.700,True,0.432,-95.261,403.26,404.97
1786962059.901,,0,,,,0.660,-3.558,True,0.434,-95.045,403.39,404.96
1786962059.976,,0,,,,0.900,-3.250,True,0.438,-94.942,403.46,404.96
1786962060.051,,0,,,,1.100,-2.992,True,0.441,-94.606,403.65,404.96
1786962060.176,,0,,,,1.100,-2.992,True,0.441,-94.502,403.71,404.95
1786962060.251,,0,,,,0.880,-3.275,True,0.438,-94.493,403.71,404.95
1786962060.326,,0,,,,0.670,-3.546,True,0.434,-94.288,403.82,404.95
1786962060.376,,0,,,,0.220,-4.125,True,0.427,-94.358,403.78,404.95
1786962060.451,,0,,,,0.000,-4.408,True,0.423,-94.045,403.94,404.95
1786962060.551,,0,,,,-0.200,-4.665,True,0.420,-93.702,404.10,404.95
1786962060.676,,0,,,,0.000,-4.408,True,0.423,-93.130,404.34,404.94
1786962060.751,,0,,,,0.330,-3.983,True,0.429,-92.823,404.45,404.94
1786962060.851,,0,,,,0.730,-3.468,True,0.435,-92.808,404.45,404.94
1786962060.951,,0,,,,1.100,-2.992,True,0.441,-91.846,404.72,404.94
1786962061.026,,0,,,,1.210,-2.851,True,0.443,-92.469,404.56,404.94
1786962061.101,,0,,,,1.110,-2.979,True,0.442,-92.850,404.44,404.94
1786962061.151,,0,,,,0.930,-3.211,True,0.439,-92.824,404.45,404.94
1786962061.226,,0,,,,0.490,-3.777,True,0.431,-92.652,404.51,404.94
1786962061.301,,0,,,,0.120,-4.253,True,0.425,-92.293,404.62,404.94
1786962061.376,,0,,,,-0.090,-4.524,True,0.422,-92.200,404.64,404.94
1786962061.476,,0,,,,-0.070,-4.498,True,0.422,-91.827,404.73,404.94
1786962061.576,,0,,,,0.130,-4.240,True,0.425,-91.550,404.79,404.93
1786962061.651,,0,,,,0.430,-3.854,True,0.430,-91.421,404.81,404.93
1786962061.701,,0,,,,0.640,-3.584,True,0.434,-91.335,404.82,404.93
1786962061.776,,0,,,,0.790,-3.391,True,0.436,-91.225,404.84,404.93
1786962061.876,,0,,,,0.910,-3.237,True,0.438,-91.213,404.84,404.94
1786962061.951,,0,,,,0.860,-3.301,True,0.437,-91.313,404.83,404.94
1786962062.026,,0,,,,0.670,-3.546,True,0.434,-91.180,404.85,404.94
1786962062.101,,0,,,,0.310,-4.009,True,0.428,-90.934,404.88,404.94
1786962062.226,,0,,,,0.050,-4.343,True,0.424,-90.621,404.91,404.94
1786962062.301,,0,,,,-0.080,-4.511,True,0.422,-90.160,404.93,404.93
1786962062.426,,0,,,,-0.160,-4.614,True,0.421,-89.955,404.93,404.93
1786962062.526,,0,,,,-0.130,-4.575,True,0.421,-89.881,404.92,404.92
1786962062.626,,0,,,,-0.060,-4.485,True,0.422,-89.648,404.92,404.92
1786962062.726,,0,,,,0.000,-4.408,True,0.423,-89.514,404.91,404.92
